country,year,population,pop_density,net_migration,migration_perc,region,incomeLevel,lendingType,capitalCity,longitude,latitude
Central African Republic,1997,3392436.0,5.44549744775113,30000.0,0.0088432029373582,Sub-Saharan Africa ,Low income,IDA,Bangui,21.6407,5.63056
Central African Republic,1992,2959236.0,4.75013002022537,50000.0,0.0168962529517753,Sub-Saharan Africa ,Low income,IDA,Bangui,21.6407,5.63056
Central African Republic,1987,2646840.0,4.2486757199268,-80000.0,-0.0302247207991416,Sub-Saharan Africa ,Low income,IDA,Bangui,21.6407,5.63056
Central African Republic,1982,2335333.0,3.74864843173136,40000.0,0.0171281782940591,Sub-Saharan Africa ,Low income,IDA,Bangui,21.6407,5.63056
Central African Republic,1977,2039919.0,3.27445343349706,-1000.0,-0.000490215542872,Sub-Saharan Africa ,Low income,IDA,Bangui,21.6407,5.63056
Central African Republic,1972,1867782.0,2.99814119233362,-50000.0,-0.0267697193783857,Sub-Saharan Africa ,Low income,IDA,Bangui,21.6407,5.63056
Central African Republic,1967,1708302.0,2.74214581527497,13145.0,0.0076947752797807,Sub-Saharan Africa ,Low income,IDA,Bangui,21.6407,5.63056
Central African Republic,1962,1551910.0,2.49110725865999,11930.0,0.0076873014543369,Sub-Saharan Africa ,Low income,IDA,Bangui,21.6407,5.63056
Chad,2017,15016773.0,11.9256456480305,10000.0,0.0006659220326497,Sub-Saharan Africa ,Low income,IDA,N'Djamena,15.0445,12.1048
Chad,2012,12784750.0,10.1530733799238,100000.0,0.007821818964,Sub-Saharan Africa ,Low income,IDA,N'Djamena,15.0445,12.1048
Chad,2007,10818024.0,8.59118805590851,75000.0,0.0069328742476444,Sub-Saharan Africa ,Low income,IDA,N'Djamena,15.0445,12.1048
Chad,2002,9019233.0,7.16266915501906,218966.0,0.0242776741658631,Sub-Saharan Africa ,Low income,IDA,N'Djamena,15.0445,12.1048
Chad,1997,7503493.0,5.95893662642948,69444.0,0.0092548896893753,Sub-Saharan Africa ,Low income,IDA,N'Djamena,15.0445,12.1048
Chad,1992,6356748.0,5.04824332909784,-10374.0,-0.0016319665338314,Sub-Saharan Africa ,Low income,IDA,N'Djamena,15.0445,12.1048
Chad,1987,5412847.0,4.29863961245235,1418.0,0.0002619693481083,Sub-Saharan Africa ,Low income,IDA,N'Djamena,15.0445,12.1048
Chad,1982,4718162.0,3.74695203303685,-131245.0,-0.0278169761869134,Sub-Saharan Africa ,Low income,IDA,N'Djamena,15.0445,12.1048
Chad,1977,4255248.0,3.37932655654384,-175500.0,-0.0412431895861298,Sub-Saharan Africa ,Low income,IDA,N'Djamena,15.0445,12.1048
Chad,1972,3815260.0,3.02798412698413,-49050.0,-0.0128562666764519,Sub-Saharan Africa ,Low income,IDA,N'Djamena,15.0445,12.1048
Chad,1967,3434825.0,2.72605158730159,-40950.0,-0.0119220047600678,Sub-Saharan Africa ,Low income,IDA,N'Djamena,15.0445,12.1048
Chad,1962,3121236.0,2.47717142857143,-5000.0,-0.0016019294920345,Sub-Saharan Africa ,Low income,IDA,N'Djamena,15.0445,12.1048
Chile,2017,18470439.0,24.8414839222839,558539.0,0.0302396169360132,Latin America & Caribbean ,High income,IBRD,Santiago,-70.6475,-33.475
Chile,2012,17400347.0,23.402282979991,163730.0,0.0094095824640738,Latin America & Caribbean ,High income,IBRD,Santiago,-70.6475,-33.475
Chile,2007,16530195.0,22.2319877359016,107169.0,0.0064832266044048,Latin America & Caribbean ,High income,IBRD,Santiago,-70.6475,-33.475
Chile,2002,15684409.0,21.0944631042081,42330.0,0.0026988584651165,Latin America & Caribbean ,High income,IBRD,Santiago,-70.6475,-33.475
Chile,1997,14786220.0,19.8864600024587,19340.0,0.0013079745871493,Latin America & Caribbean ,High income,IBRD,Santiago,-70.6475,-33.475
Chile,1992,13719819.0,18.4522232040693,3610.0,0.0002631230047568,Latin America & Caribbean ,High income,IBRD,Santiago,-70.6475,-33.475
Chile,1987,12642924.0,17.0038726895802,-68650.0,-0.0054299147886991,Latin America & Caribbean ,High income,IBRD,Santiago,-70.6475,-33.475
Chile,1982,11743911.0,15.7947613638871,-154520.0,-0.013157456659881,Latin America & Caribbean ,High income,IBRD,Santiago,-70.6475,-33.475
Chile,1977,10922779.0,14.690394684997,-148300.0,-0.0135771308748442,Latin America & Caribbean ,High income,IBRD,Santiago,-70.6475,-33.475
Chile,1972,10103674.0,13.5887541832113,-161260.0,-0.015960530793056,Latin America & Caribbean ,High income,IBRD,Santiago,-70.6475,-33.475
Chile,1967,9312095.0,12.5241342788485,-196500.0,-0.0211015888476223,Latin America & Caribbean ,High income,IBRD,Santiago,-70.6475,-33.475
Chile,1962,8476897.0,11.4008497868598,-146900.0,-0.0173294543982308,Latin America & Caribbean ,High income,IBRD,Santiago,-70.6475,-33.475
China,2017,1386395000.0,147.674050750889,-1741996.0,-0.0012564932793323,East Asia & Pacific,Upper middle income,IBRD,Beijing,116.286,40.0495
China,2012,1350695000.0,143.871389770868,-1552209.0,-0.0011491928229541,East Asia & Pacific,Upper middle income,IBRD,Beijing,116.286,40.0495
China,2007,1317885000.0,140.376590666872,-2178385.0,-0.0016529401275528,East Asia & Pacific,Upper middle income,IBRD,Beijing,116.286,40.0495
China,2002,1280400000.0,136.383780699482,-1965578.0,-0.0015351280849734,East Asia & Pacific,Upper middle income,IBRD,Beijing,116.286,40.0495
China,1997,1230075000.0,131.023100200996,-382999.0,-0.0003113623153059,East Asia & Pacific,Upper middle income,IBRD,Beijing,116.286,40.0495
China,1992,1164970000.0,124.088088834447,-779982.0,-0.0006695296874597,East Asia & Pacific,Upper middle income,IBRD,Beijing,116.286,40.0495
China,1987,1084035000.0,115.467206348361,-431651.0,-0.0003981891728588,East Asia & Pacific,Upper middle income,IBRD,Beijing,116.286,40.0495
China,1982,1008630000.0,107.435358027321,-200000.0,-0.0001982887679327,East Asia & Pacific,Upper middle income,IBRD,Beijing,116.286,40.0495
China,1977,943455000.0,100.493169653556,-47004.0,-4.982113614321828e-05,East Asia & Pacific,Upper middle income,IBRD,Beijing,116.286,40.0495
China,1972,862030000.0,91.8200942667696,-1105479.0,-0.0012824136050949,East Asia & Pacific,Upper middle income,IBRD,Beijing,116.286,40.0495
China,1967,754550000.0,80.3717412723351,-160002.0,-0.0002120495659664,East Asia & Pacific,Upper middle income,IBRD,Beijing,116.286,40.0495
China,1962,665770000.0,70.9152397944239,-1125727.0,-0.001690864713039,East Asia & Pacific,Upper middle income,IBRD,Beijing,116.286,40.0495
Colombia,2017,48901066.0,44.0748679585399,1023981.0,0.0209398502682947,Latin America & Caribbean ,Upper middle income,IBRD,Bogota,-74.082,4.60987
Colombia,2012,46076848.0,41.5293808021631,-193380.0,-0.0041969016630651,Latin America & Caribbean ,Upper middle income,IBRD,Bogota,-74.082,4.60987
Colombia,2007,43737516.0,39.4209247408743,-195000.0,-0.0044584150595109,Latin America & Caribbean ,Upper middle income,IBRD,Bogota,-74.082,4.60987
Colombia,2002,40875360.0,36.8412438035151,-231000.0,-0.0056513263736392,Latin America & Caribbean ,Upper middle income,IBRD,Bogota,-74.082,4.60987
Colombia,1997,37723800.0,34.000721045516,-259000.0,-0.0068656922155244,Latin America & Caribbean ,Upper middle income,IBRD,Bogota,-74.082,4.60987
Colombia,1992,34422569.0,31.0252987832357,-287950.0,-0.0083651513633395,Latin America & Caribbean ,Upper middle income,IBRD,Bogota,-74.082,4.60987
Colombia,1987,31195413.0,28.1166408292023,-324000.0,-0.0103861423472739,Latin America & Caribbean ,Upper middle income,IBRD,Bogota,-74.082,4.60987
Colombia,1982,28101819.0,25.3283632266787,-370972.0,-0.0132009959924658,Latin America & Caribbean ,Upper middle income,IBRD,Bogota,-74.082,4.60987
Colombia,1977,25164545.0,22.6809779179811,-419350.0,-0.0166643187866102,Latin America & Caribbean ,Upper middle income,IBRD,Bogota,-74.082,4.60987
Colombia,1972,22516425.0,20.2942091031996,-380422.0,-0.0168953108675111,Latin America & Caribbean ,Upper middle income,IBRD,Bogota,-74.082,4.60987
Colombia,1967,19837510.0,17.8796845425868,-338635.0,-0.017070438779867,Latin America & Caribbean ,Upper middle income,IBRD,Bogota,-74.082,4.60987
Colombia,1962,17092918.0,15.4059648490311,-306563.0,-0.0179350886723963,Latin America & Caribbean ,Upper middle income,IBRD,Bogota,-74.082,4.60987
Comoros,2017,813892.0,437.341200057394,-10000.0,-0.0122866424537899,Sub-Saharan Africa ,Lower middle income,IDA,Moroni,43.2418,-11.6986
Comoros,2012,723871.0,388.968821203238,-10000.0,-0.0138146161401686,Sub-Saharan Africa ,Lower middle income,IDA,Moroni,43.2418,-11.6986
Comoros,2007,641620.0,344.771616849441,-10000.0,-0.015585549078894,Sub-Saharan Africa ,Lower middle income,IDA,Moroni,43.2418,-11.6986
Comoros,2002,569479.0,306.00697545557,-10000.0,-0.017559910023021,Sub-Saharan Africa ,Lower middle income,IDA,Moroni,43.2418,-11.6986
Comoros,1997,501953.0,269.722183523624,-6000.0,-0.0119533103696959,Sub-Saharan Africa ,Lower middle income,IDA,Moroni,43.2418,-11.6986
Comoros,1992,436448.0,234.523366838167,-3000.0,-0.0068736710902558,Sub-Saharan Africa ,Lower middle income,IDA,Moroni,43.2418,-11.6986
Comoros,1987,376654.0,202.393330277749,-4500.0,-0.0119473044226266,Sub-Saharan Africa ,Lower middle income,IDA,Moroni,43.2418,-11.6986
Comoros,1982,326946.0,175.682960385364,-4500.0,-0.0137637408012332,Sub-Saharan Africa ,Lower middle income,IDA,Moroni,43.2418,-11.6986
Comoros,1977,275900.0,148.253622219944,10000.0,0.0362450163102573,Sub-Saharan Africa ,Lower middle income,IDA,Moroni,43.2418,-11.6986
Comoros,1972,239235.0,128.551849625909,-5500.0,-0.0229899471231216,Sub-Saharan Africa ,Lower middle income,IDA,Moroni,43.2418,-11.6986
Comoros,1967,215897.0,116.011280450958,-5500.0,-0.025475110816732,Sub-Saharan Africa ,Lower middle income,IDA,Moroni,43.2418,-11.6986
Comoros,1962,197198.0,105.963457029825,-8491.0,-0.0430582460268359,Sub-Saharan Africa ,Lower middle income,IDA,Moroni,43.2418,-11.6986
"Congo, Dem. Rep.",2017,81398764.0,35.9051472177499,119303.0,0.0014656610756399,Sub-Saharan Africa ,Low income,IDA,Kinshasa,15.3222,-4.325
"Congo, Dem. Rep.",2012,69020747.0,30.4451807414922,15060.0,0.0002181952623607,Sub-Saharan Africa ,Low income,IDA,Kinshasa,15.3222,-4.325
"Congo, Dem. Rep.",2007,58453683.0,25.7840290245032,-43426.0,-0.0007429129829167,Sub-Saharan Africa ,Low income,IDA,Kinshasa,15.3222,-4.325
"Congo, Dem. Rep.",2002,49871666.0,21.9984852561699,-241564.0,-0.0048437122593819,Sub-Saharan Africa ,Low income,IDA,Kinshasa,15.3222,-4.325
"Congo, Dem. Rep.",1997,43827180.0,19.3322511634062,-958174.0,-0.0218625519597656,Sub-Saharan Africa ,Low income,IDA,Kinshasa,15.3222,-4.325
"Congo, Dem. Rep.",1992,37333914.0,16.468059372312,1287106.0,0.0344755173540068,Sub-Saharan Africa ,Low income,IDA,Kinshasa,15.3222,-4.325
"Congo, Dem. Rep.",1987,31528708.0,13.9073721355947,74515.0,0.0023634016338379,Sub-Saharan Africa ,Low income,IDA,Kinshasa,15.3222,-4.325
"Congo, Dem. Rep.",1982,27717291.0,12.2261489601023,-450468.0,-0.0162522376375093,Sub-Saharan Africa ,Low income,IDA,Kinshasa,15.3222,-4.325
"Congo, Dem. Rep.",1977,24249130.0,10.6963366489491,100685.0,0.0041521077251018,Sub-Saharan Africa ,Low income,IDA,Kinshasa,15.3222,-4.325
"Congo, Dem. Rep.",1972,21121363.0,9.3166727685759,27450.0,0.0012996320360575,Sub-Saharan Africa ,Low income,IDA,Kinshasa,15.3222,-4.325
"Congo, Dem. Rep.",1967,18378625.0,8.10684590106085,242939.0,0.0132185623244393,Sub-Saharan Africa ,Low income,IDA,Kinshasa,15.3222,-4.325
"Congo, Dem. Rep.",1962,16041190.0,7.07579894576652,122650.0,0.0076459414794039,Sub-Saharan Africa ,Low income,IDA,Kinshasa,15.3222,-4.325
"Congo, Rep.",2017,5110702.0,14.9654524158126,-20000.0,-0.0039133567169441,Sub-Saharan Africa ,Lower middle income,Blend,Brazzaville,15.2662,-4.2767
"Congo, Rep.",2012,4510198.0,13.2070219619327,-60000.0,-0.0133031853590463,Sub-Saharan Africa ,Lower middle income,Blend,Brazzaville,15.2662,-4.2767
"Congo, Rep.",2007,3876119.0,11.3502752562225,91771.0,0.0236760016913825,Sub-Saharan Africa ,Lower middle income,Blend,Brazzaville,15.2662,-4.2767
"Congo, Rep.",2002,3310387.0,9.69366617862372,51485.0,0.0155525622835034,Sub-Saharan Africa ,Lower middle income,Blend,Brazzaville,15.2662,-4.2767
"Congo, Rep.",1997,2867280.0,8.39613469985359,49302.0,0.0171946932284255,Sub-Saharan Africa ,Lower middle income,Blend,Brazzaville,15.2662,-4.2767
"Congo, Rep.",1992,2489952.0,7.29122108345534,22530.0,0.0090483671974399,Sub-Saharan Africa ,Lower middle income,Blend,Brazzaville,15.2662,-4.2767
"Congo, Rep.",1987,2171321.0,6.35818740849195,2000.0,0.000921098262302,Sub-Saharan Africa ,Lower middle income,Blend,Brazzaville,15.2662,-4.2767
"Congo, Rep.",1982,1884875.0,5.51939970717423,2098.0,0.0011130711585648,Sub-Saharan Africa ,Lower middle income,Blend,Brazzaville,15.2662,-4.2767
"Congo, Rep.",1977,1629209.0,4.77074377745242,-7407.0,-0.0045463780276195,Sub-Saharan Africa ,Lower middle income,Blend,Brazzaville,15.2662,-4.2767
"Congo, Rep.",1972,1406522.0,4.1186588579795,0.0,0.0,Sub-Saharan Africa ,Lower middle income,Blend,Brazzaville,15.2662,-4.2767
"Congo, Rep.",1967,1219541.0,3.57113030746706,0.0,0.0,Sub-Saharan Africa ,Lower middle income,Blend,Brazzaville,15.2662,-4.2767
"Congo, Rep.",1962,1069238.0,3.13100439238653,0.0,0.0,Sub-Saharan Africa ,Lower middle income,Blend,Brazzaville,15.2662,-4.2767
Costa Rica,2017,4949954.0,96.9438699569134,21000.0,0.0042424636673391,Latin America & Caribbean ,Upper middle income,IBRD,San Jose,-84.0089,9.63701
Costa Rica,2012,4688000.0,91.8135526831179,19658.0,0.0041932593856655,Latin America & Caribbean ,Upper middle income,IBRD,San Jose,-84.0089,9.63701
Costa Rica,2007,4404628.0,86.263768115942,30339.0,0.0068879823676369,Latin America & Caribbean ,Upper middle income,IBRD,San Jose,-84.0089,9.63701
Costa Rica,2002,4100925.0,80.3158049353702,41792.0,0.0101908715716576,Latin America & Caribbean ,Upper middle income,IBRD,San Jose,-84.0089,9.63701
Costa Rica,1997,3718949.0,72.8348805327066,89527.0,0.0240731991753584,Latin America & Caribbean ,Upper middle income,IBRD,San Jose,-84.0089,9.63701
Costa Rica,1992,3286520.0,64.3658441049745,69202.0,0.0210563148862626,Latin America & Caribbean ,Upper middle income,IBRD,San Jose,-84.0089,9.63701
Costa Rica,1987,2884851.0,56.4992361927145,17417.0,0.0060374001984851,Latin America & Caribbean ,Upper middle income,IBRD,San Jose,-84.0089,9.63701
Costa Rica,1982,2523354.0,49.4193889541716,18876.0,0.0074805199746052,Latin America & Caribbean ,Upper middle income,IBRD,San Jose,-84.0089,9.63701
Costa Rica,1977,2205615.0,43.1965334900118,17425.0,0.0079002908485841,Latin America & Caribbean ,Upper middle income,IBRD,San Jose,-84.0089,9.63701
Costa Rica,1972,1944169.0,38.0761652957305,12638.0,0.006500463694257,Latin America & Caribbean ,Upper middle income,IBRD,San Jose,-84.0089,9.63701
Costa Rica,1967,1696732.0,33.230160595378,7827.0,0.0046129854331738,Latin America & Caribbean ,Upper middle income,IBRD,San Jose,-84.0089,9.63701
Costa Rica,1962,1433335.0,28.0715824520172,7905.0,0.0055151098661513,Latin America & Caribbean ,Upper middle income,IBRD,San Jose,-84.0089,9.63701
Cote d'Ivoire,2017,24437469.0,76.8473867924528,-40000.0,-0.0016368307208901,Sub-Saharan Africa ,Lower middle income,IDA,Yamoussoukro,-4.0305,5.332
Cote d'Ivoire,2012,21547188.0,67.7584528301887,-80000.0,-0.0037127814543596,Sub-Saharan Africa ,Lower middle income,IDA,Yamoussoukro,-4.0305,5.332
Cote d'Ivoire,2007,19171237.0,60.2869088050314,-200000.0,-0.0104322950052727,Sub-Saharan Africa ,Lower middle income,IDA,Yamoussoukro,-4.0305,5.332
Cote d'Ivoire,2002,17231539.0,54.1872295597484,-300000.0,-0.0174099365123451,Sub-Saharan Africa ,Lower middle income,IDA,Yamoussoukro,-4.0305,5.332
Cote d'Ivoire,1997,15130663.0,47.5807012578616,180000.0,0.0118963722871892,Sub-Saharan Africa ,Lower middle income,IDA,Yamoussoukro,-4.0305,5.332
Cote d'Ivoire,1992,12812421.0,40.2906320754717,375000.0,0.029268473148049,Sub-Saharan Africa ,Lower middle income,IDA,Yamoussoukro,-4.0305,5.332
Cote d'Ivoire,1987,10698194.0,33.6421194968553,319134.0,0.0298306424430142,Sub-Saharan Africa ,Lower middle income,IDA,Yamoussoukro,-4.0305,5.332
Cote d'Ivoire,1982,8764989.0,27.562858490566,427498.0,0.0487733641194529,Sub-Saharan Africa ,Lower middle income,IDA,Yamoussoukro,-4.0305,5.332
Cote d'Ivoire,1977,7026496.0,22.0958993710692,403322.0,0.0574001607629179,Sub-Saharan Africa ,Lower middle income,IDA,Yamoussoukro,-4.0305,5.332
Cote d'Ivoire,1972,5576038.0,17.5347106918239,393042.0,0.0704876831901073,Sub-Saharan Africa ,Lower middle income,IDA,Yamoussoukro,-4.0305,5.332
Cote d'Ivoire,1967,4544164.0,14.2898238993711,200706.0,0.0441678601388506,Sub-Saharan Africa ,Lower middle income,IDA,Yamoussoukro,-4.0305,5.332
Cote d'Ivoire,1962,3770766.0,11.8577547169811,200706.0,0.053226850989958,Sub-Saharan Africa ,Lower middle income,IDA,Yamoussoukro,-4.0305,5.332
Croatia,2017,4124531.0,73.7049857040743,-40004.0,-0.0096990421456403,Europe & Central Asia,High income,IBRD,Zagreb,15.9614,45.8069
Croatia,2012,4267558.0,76.2608649035025,-38493.0,-0.0090199125588919,Europe & Central Asia,High income,IBRD,Zagreb,15.9614,45.8069
Croatia,2007,4310217.0,77.0231772694782,-10499.0,-0.002435840237278,Europe & Central Asia,High income,IBRD,Zagreb,15.9614,45.8069
Croatia,2002,4302174.0,76.9482024682525,-2580.0,-0.0005996968044528,Europe & Central Asia,High income,IBRD,Zagreb,15.9614,45.8069
Croatia,1997,4534920.0,81.0096463022508,-188129.0,-0.0414845245340601,Europe & Central Asia,High income,IBRD,Zagreb,15.9614,45.8069
Croatia,1992,4575818.0,81.8425684135217,-143579.0,-0.0313777777000746,Europe & Central Asia,High income,IBRD,Zagreb,15.9614,45.8069
Croatia,1987,4739745.0,84.7745483813271,26145.0,0.0055161195380764,Europe & Central Asia,High income,IBRD,Zagreb,15.9614,45.8069
Croatia,1982,4634234.0,82.8873904489358,54369.0,0.0117320359740142,Europe & Central Asia,High income,IBRD,Zagreb,15.9614,45.8069
Croatia,1977,4559571.0,81.5519763906278,18681.0,0.0040970959767925,Europe & Central Asia,High income,IBRD,Zagreb,15.9614,45.8069
Croatia,1972,4450564.0,79.6022893936684,-18403.0,-0.0041349815439121,Europe & Central Asia,High income,IBRD,Zagreb,15.9614,45.8069
Croatia,1967,4338683.0,77.6011983544983,-1225.0,-0.0002823437434816,Europe & Central Asia,High income,IBRD,Zagreb,15.9614,45.8069
Croatia,1962,4196712.0,75.0619209443749,1854.0,0.0004417744176869,Europe & Central Asia,High income,IBRD,Zagreb,15.9614,45.8069
Cuba,2017,11339259.0,109.010373005191,-72000.0,-0.0063496212583203,Latin America & Caribbean ,Upper middle income,Not classified,Havana,-82.3667,23.1333
Cuba,2012,11257101.0,105.751116374129,-80000.0,-0.0071066254091528,Latin America & Caribbean ,Upper middle income,Not classified,Havana,-82.3667,23.1333
Cuba,2007,11251122.0,105.70388951522,-240000.0,-0.0213312059010648,Latin America & Caribbean ,Upper middle income,Not classified,Havana,-82.3667,23.1333
Cuba,2002,11199651.0,105.269771595075,-145629.0,-0.0130029944683097,Latin America & Caribbean ,Upper middle income,Not classified,Havana,-82.3667,23.1333
Cuba,1997,10989732.0,102.325251396648,-132839.0,-0.0120875559112815,Latin America & Caribbean ,Upper middle income,Not classified,Havana,-82.3667,23.1333
Cuba,1992,10736387.0,99.9663594040968,-120006.0,-0.0111775031954418,Latin America & Caribbean ,Upper middle income,Not classified,Havana,-82.3667,23.1333
Cuba,1987,10286643.0,95.7787988826816,-69999.0,-0.006804843912635,Latin America & Caribbean ,Upper middle income,Not classified,Havana,-82.3667,23.1333
Cuba,1982,9940317.0,92.5541620111732,-270000.0,-0.0271621116308463,Latin America & Caribbean ,Upper middle income,Not classified,Havana,-82.3667,23.1333
Cuba,1977,9646142.0,89.8151024208566,-160000.0,-0.0165869422200087,Latin America & Caribbean ,Upper middle income,Not classified,Havana,-82.3667,23.1333
Cuba,1972,9025345.0,84.0348696461825,-190000.0,-0.0210518268276725,Latin America & Caribbean ,Upper middle income,Not classified,Havana,-82.3667,23.1333
Cuba,1967,8266380.0,76.968156424581,-248423.0,-0.030052211487979,Latin America & Caribbean ,Upper middle income,Not classified,Havana,-82.3667,23.1333
Cuba,1962,7453540.0,69.3998137802607,-204043.0,-0.0273753142801943,Latin America & Caribbean ,Upper middle income,Not classified,Havana,-82.3667,23.1333
Cyprus,2017,1179680.0,127.670995670996,25000.0,0.0211921877119218,Europe & Central Asia,High income,Not classified,Nicosia,33.3736,35.1676
Cyprus,2012,1135046.0,122.840476190476,22509.0,0.0198309143417976,Europe & Central Asia,High income,Not classified,Nicosia,33.3736,35.1676
Cyprus,2007,1063713.0,115.120454545455,58658.0,0.0551445737713086,Europe & Central Asia,High income,Not classified,Nicosia,33.3736,35.1676
Cyprus,2002,976964.0,105.732034632035,57530.0,0.0588865096359743,Europe & Central Asia,High income,Not classified,Nicosia,33.3736,35.1676
Cyprus,1997,891190.0,96.4491341991342,53260.0,0.0597627890797697,Europe & Central Asia,High income,Not classified,Nicosia,33.3736,35.1676
Cyprus,1992,800611.0,86.6462121212121,43195.0,0.0539525437447149,Europe & Central Asia,High income,Not classified,Nicosia,33.3736,35.1676
Cyprus,1987,723376.0,78.2874458874459,17167.0,0.0237317798765787,Europe & Central Asia,High income,Not classified,Nicosia,33.3736,35.1676
Cyprus,1982,691702.0,74.8595238095238,-27634.0,-0.039950730227757,Europe & Central Asia,High income,Not classified,Nicosia,33.3736,35.1676
Cyprus,1977,665525.0,72.0265151515152,-1215.0,-0.0018256263851846,Europe & Central Asia,High income,Not classified,Nicosia,33.3736,35.1676
Cyprus,1972,627998.0,67.9651515151515,3053.0,0.0048614804505746,Europe & Central Asia,High income,Not classified,Nicosia,33.3736,35.1676
Cyprus,1967,591308.0,63.9943722943723,-7843.0,-0.0132638151352594,Europe & Central Asia,High income,Not classified,Nicosia,33.3736,35.1676
Cyprus,1962,577691.0,62.520670995671,-43025.0,-0.0744775321062644,Europe & Central Asia,High income,Not classified,Nicosia,33.3736,35.1676
Czech Republic,2017,10594438.0,137.198109298109,110057.0,0.0103881867070249,Europe & Central Asia,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,2012,10510785.0,136.097177262722,59997.0,0.0057081369279268,Europe & Central Asia,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,2007,10298828.0,133.318161812298,250889.0,0.0243609272822111,Europe & Central Asia,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,2002,10196916.0,131.96474699107,47402.0,0.0046486604381167,Europe & Central Asia,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,1997,10304131.0,133.352284198266,46002.0,0.0044644230551804,Europe & Central Asia,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,1992,10319123.0,133.546305163712,29999.0,0.0029071268944075,Europe & Central Asia,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,1987,10347318.0,133.911194512748,5671.0,0.0005480647255646,Europe & Central Asia,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,1982,10314826.0,133.490694965705,-52946.0,-0.0051329998198709,Europe & Central Asia,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,1977,10186755.0,131.833247055778,9999.0,0.0009815687134911,Europe & Central Asia,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,1972,9867632.0,127.703274233208,9999.0,0.001013313021807,Europe & Central Asia,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,1967,9852899.0,127.51260515077,-129099.0,-0.0131026411617535,Europe & Central Asia,High income,Not classified,Prague,14.4205,50.0878
Czech Republic,1962,9624660.0,124.558819723049,24999.0,0.0025973904532731,Europe & Central Asia,High income,Not classified,Prague,14.4205,50.0878
Denmark,2017,5764980.0,137.294117647059,75998.0,0.0131826996797907,Europe & Central Asia,High income,Not classified,Copenhagen,12.5681,55.6763
Denmark,2012,5591572.0,133.164372469636,106841.0,0.0191075067977305,Europe & Central Asia,High income,Not classified,Copenhagen,12.5681,55.6763
Denmark,2007,5461438.0,128.716427056328,87989.0,0.0161109583226981,Europe & Central Asia,High income,Not classified,Copenhagen,12.5681,55.6763
Denmark,2002,5375931.0,126.701178411501,46306.0,0.0086135778156378,Europe & Central Asia,High income,Not classified,Copenhagen,12.5681,55.6763
Denmark,1997,5284991.0,124.557883572944,74568.0,0.0141093901579018,Europe & Central Asia,High income,Not classified,Copenhagen,12.5681,55.6763
Denmark,1992,5171370.0,121.880037709168,65466.0,0.0126593146496963,Europe & Central Asia,High income,Not classified,Copenhagen,12.5681,55.6763
Denmark,1987,5127024.0,120.948903043171,32839.0,0.0064050802180758,Europe & Central Asia,High income,Not classified,Copenhagen,12.5681,55.6763
Denmark,1982,5117810.0,120.760028315243,9319.0,0.0018208960473327,Europe & Central Asia,High income,Not classified,Copenhagen,12.5681,55.6763
Denmark,1977,5088419.0,120.09485485013,14925.0,0.0029331310963189,Europe & Central Asia,High income,Not classified,Copenhagen,12.5681,55.6763
Denmark,1972,4991596.0,117.809676658013,23256.0,0.0046590308991352,Europe & Central Asia,High income,Not classified,Copenhagen,12.5681,55.6763
Denmark,1967,4835354.0,114.1221147038,21866.0,0.0045221094463817,Europe & Central Asia,High income,Not classified,Copenhagen,12.5681,55.6763
Denmark,1962,4647727.0,109.693816379514,2256.0,0.0004853985614903,Europe & Central Asia,High income,Not classified,Copenhagen,12.5681,55.6763
Djibouti,2017,944097.0,40.7289473684211,4501.0,0.0047675185918396,Middle East & North Africa,Lower middle income,IDA,Djibouti,43.1425,11.5806
Djibouti,2012,868136.0,37.4519413287317,6002.0,0.0069136632969949,Middle East & North Africa,Lower middle income,IDA,Djibouti,43.1425,11.5806
Djibouti,2007,805451.0,34.747670405522,-12221.0,-0.0151728658850755,Middle East & North Africa,Lower middle income,IDA,Djibouti,43.1425,11.5806
Djibouti,2002,746942.0,32.2235547886109,-8997.0,-0.012045111936402,Middle East & North Africa,Lower middle income,IDA,Djibouti,43.1425,11.5806
Djibouti,1997,660863.0,28.5100517687662,9988.0,0.0151135711940296,Middle East & North Africa,Lower middle income,IDA,Djibouti,43.1425,11.5806
Djibouti,1992,615054.0,26.5338222605695,-45000.0,-0.0731643075242173,Middle East & North Africa,Lower middle income,IDA,Djibouti,43.1425,11.5806
Djibouti,1987,490330.0,21.1531492666091,89998.0,0.1835457752941896,Middle East & North Africa,Lower middle income,IDA,Djibouti,43.1425,11.5806
Djibouti,1982,385271.0,16.6208369283865,9999.0,0.0259531602430496,Middle East & North Africa,Lower middle income,IDA,Djibouti,43.1425,11.5806
Djibouti,1977,277479.0,11.9706212251941,91193.0,0.3286482941051395,Middle East & North Africa,Lower middle income,IDA,Djibouti,43.1425,11.5806
